"id","name","latitude","longitude","price_level","rating","review_count","distance","neigh_id","neighbourhood","type","cuisine","size_level"
"nc2X2BgguGvhYRAr9PLRVA","AP Restaurants",43.66965,-79.38874,NA,3.8,32,3807.2353993474,"169","Bay-Cloverhill","Bar","East Asian","Single Location"
"dNYl4w8LjqSiLGwXHg8o5g","Poke Eats",43.669531,-79.3033394,NA,5,3,9931.24452238789,"063","The Beaches","Other","East Asian","Small Chain"
"bGuxRBRKv7i1BKKfGbjxEw","Katana on Bay",43.6503044,-79.3804595,"High",3.7,97,3403.24881427312,"170","Yonge-Bay Corridor","Bar","East Asian","Single Location"
"SZmm3wOx_fcC2rblUVewGA","New Treasure",43.65554,-79.38549,"Low",3.3,72,3162.4458860837,"170","Yonge-Bay Corridor","Other","East Asian","Single Location"
"Rnck2nc0j-FbolNiae2grg","Golden Asian Cuisine",43.71138,-79.5652008,"Medium",4,39,13676.3125215233,"001","West Humber-Clairville","Other","East Asian","Single Location"
"-HwprJh-Bve1pcDH8_UFeQ","Chi Dim Sum",43.7106303841666,-79.3990050412378,NA,3.4,31,7482.2493675532,"173","North Toronto","Other","East Asian","Single Location"
"0HEezLfueKWLCy0Jeo6MiA","Rolltation",43.6612099,-79.38264,"Medium",3.3,33,3609.56923593134,"168","Downtown Yonge East","Fast Food","East Asian","Medium Chain"
"-Far2ZzTrDQaqfe_BUlaPQ","Little DaiLo",43.65035,-79.38378,NA,3.5,11,3125.85473180932,"170","Yonge-Bay Corridor","Other","European","Single Location"
"4wi_z5qkTbopcQgK5TCq-A","Meataa Seven Charcoal BBQ",43.77262,-79.4133,NA,4.2,6,14154.9263850379,"151","Yonge-Doris","Bar","East Asian","Single Location"
"wakI-46P1BLMnf4zdH3V2g","Westwood Grill",43.65995,-79.4796,"Medium",2.7,67,4891.92268168151,"088","High Park North","Other","East Asian","Single Location"
"pLj8MPkuK6OH9EtB_-6Szg","Canteen",43.65252,-79.39854,"Low",3.6,34,2054.52199448059,"078","Kensington-Chinatown","Other","East Asian","Single Location"
"fh1D2eUnw5QWgDAWuCq7RQ","Baili Eatery and Lounge",43.791347,-79.418827,NA,4,5,16224.2156362215,"036","Newtonbrook West","Other","East Asian","Single Location"
"V_XIK99ysZ2yjc6TUiPw2Q","Lahore Chaat & Desi Burger House",43.6719052,-79.3246705947833,"Low",3.7,19,8380.31590361898,"065","Greenwood-Coxwell","Other","South Asian","Single Location"
"_F1_05YYlvePzomZ_NFijA","To-ne Sushi",43.64877,-79.39785,"Medium",3.8,232,1994.1126925458,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"57_msr8gjNakjGO-1f6B_g","Angus Pho House",43.7770441,-79.4146454,"Low",3.6,261,14643.0099729067,"151","Yonge-Doris","Other","East Asian","Single Location"
"5nyKUHibR4GCs6ojVljFdA","Spring Sushi",43.6566811,-79.3806534,"High",3.1,397,3557.76619470558,"168","Downtown Yonge East","Other","East Asian","Single Location"
"C8_zdU7zGLUK3uC4e5AepQ","MeNami",43.7778302326935,-79.4147801,"Medium",3.8,579,14729.9045859192,"151","Yonge-Doris","Other","East Asian","Single Location"
"OS5IyYEXgYV9_Z0iS4MkOw","Yip's Kitchen",43.6488329,-79.3715085,"Medium",4,21,4097.87188896748,"166","St Lawrence-East Bayfront-The Islands","Other","East Asian","Single Location"
"0sUd4i07uoQrE9DVMCLOuw","Green Mango Express",43.62227,-79.52182,"Medium",3.9,27,8421.66392145947,"159","Etobicoke City Centre","Other","East Asian","Single Location"
"B3pNBzYFqrheh4fib01vPQ","The Peoples Eatery",43.66306,-79.38631,NA,3.3,3,3489.03122526633,"169","Bay-Cloverhill","Other","East Asian","Single Location"
"wKmDYX_XuYCbIerCbYfWnQ","The Captain's Boil",43.7548660252231,-79.3496702260202,"Medium",3,109,13490.3571383635,"042","Banbury-Don Mills","Other","East Asian","Medium Chain"
"9bC9-prBs-xp8IIi1g9Cyg","ChiChop",43.7085,-79.39903,NA,3.2,6,7256.84510507907,"100","Yonge-Eglinton","Other","East Asian","Single Location"
"N8gYomVaiSiss513snlxhg","Moonlight Korean Restaurant",43.7911058,-79.4452162,NA,1.8,11,16384.9694696817,"036","Newtonbrook West","Other","East Asian","Single Location"
"r5mfB_yDHbCK6kRUUTrzUQ","Yummy Delight",43.70069,-79.5171,NA,4.3,4,9790.95487235098,"113","Weston","Other","East Asian","Single Location"
"b6Rv6vwJPaMAQGuSsqPPPQ","Pho East",43.665809,-79.351546,"Medium",3.3,33,6119.41782749462,"068","North Riverdale","Other","East Asian","Single Location"
"OQ8ttss7H4b_syk9MJRTHg","Bowl & Snacks",43.660548,-79.366081,NA,3.7,3,4822.17775864311,"072","Regent Park","Bar","East Asian","Single Location"
"CDSNzkBDwWuDF5eRiJBrcA","Barrio Fiesta - The Original",43.7060386,-79.3446241,NA,2.6,10,9085.61889083364,"055","Thorncliffe Park","Other","East Asian","Single Location"
"tEUvjMgAqwE0OE0BIIe6Fw","Fusia Asian Kitchen",43.65621,-79.38326,"Low",1.5,16,3398.80384452471,"170","Yonge-Bay Corridor","Other","East Asian","Small Chain"
"HDLhW6R6pUszuAzcmnYNYw","Vasan's Tacos",43.765896738234,-79.2591020464897,NA,4.2,5,18741.5613948513,"156","Bendale-Glen Andrew","Other","East Asian","Single Location"
"BdGtQGhJ8rxk-5bbFl8qxQ","Sushi On Gerrard",43.6707643711012,-79.3280821149182,NA,4,3,8078.91449138964,"070","South Riverdale","Bar","East Asian","Single Location"
"cUuDnTAya4rx5tuh7HbGyw","Mean Bao",43.6504202641376,-79.3800179124644,NA,2.6,5,3440.37199103992,"170","Yonge-Bay Corridor","Other","East Asian","Small Chain"
"IithJLAUG3gWcHw9EKLLFA","Kim Kim Indian Hakka Chinese Restaurant",43.7535081,-79.2764809,"Low",4,90,16780.8221889381,"126","Dorset Park","Other","East Asian","Single Location"
"Dvmwg8kILj2ZIZ7xRKNt-w","Chinese Burger",43.7759134701628,-79.4135650992393,"Medium",3.7,9,14521.3032605183,"151","Yonge-Doris","Street Food","East Asian","Single Location"
"2VtTzskzFcwVnXgGYsY1lQ","The Captain's Boil",43.78797,-79.2647099,"Medium",3.7,86,20275.9370023787,"128","Agincourt South-Malvern West","Other","East Asian","Medium Chain"
"Cp01l4XUjd-6x-6v4KiIEg","K&B Sushi",43.62229,-79.52245,"Medium",2.7,235,8471.3942413435,"159","Etobicoke City Centre","Bar","East Asian","Single Location"
"j9YFHVQqxM_qKHIc4nck-A","Wong's Asian Cuisine",43.7472917,-79.2838383064401,"Low",4.1,48,15873.5209655913,"126","Dorset Park","Other","East Asian","Single Location"
"9JwJUt6C6ejrqHpCON6_9Q","Ehwa Uptown",43.76299,-79.41164,NA,4.1,22,13099.8735052696,"038","Lansing-Westgate","Other","East Asian","Single Location"
"A7glw1TI5YmoIQWoMhONpQ","Mr Thai",43.68963,-79.39444,"Medium",2.4,52,5396.51441323873,"098","Rosedale-Moore Park","Other","East Asian","Single Location"
"IJZrpASpveRG_BZAnP_z3w","Satay On the Road",43.70552,-79.37536,"Medium",2.8,44,7672.53014015996,"099","Mount Pleasant East","Other","East Asian","Small Chain"
"J5ePcNjjnPiSVulu5vvrYg","Sean's Twisted",43.72376,-79.49382,NA,3.5,6,10436.5908814554,"154","Oakdale-Beverley Heights","Other","East Asian","Single Location"
"2GkDExKrdVRDfBKja5Ip0w","Mr Fish",43.7735385543648,-79.4136157259345,NA,3.9,17,14257.3367629832,"151","Yonge-Doris","Other","East Asian","Single Location"
"5-qLovwOO5lJeRNfIX4DXA","Pho Toronto",43.7427267305074,-79.31364024,NA,4.1,23,13898.4130603127,"149","Parkwoods-O'Connor Hills","Other","East Asian","Single Location"
"7Gl_h0Dz4r3xEILhe6taNA","Hakka Legend Asian Cuisine",43.776368,-79.235003,"Medium",3.4,92,20935.5834399926,"142","Woburn North","Other","East Asian","Small Chain"
"Q8-4uLtLJeXHJZZsr2Zexw","Sakura Garden",43.73354,-79.41916,"Medium",3.4,62,9792.96348840538,"039","Bedford Park-Nortown","Bar","East Asian","Single Location"
"dfDmylDjZAccgMyhYPbZaA","Satay On the Road",43.73529,-79.4195699,"Medium",3.2,72,9989.37290933693,"039","Bedford Park-Nortown","Other","East Asian","Small Chain"
"y745jABH5NyJYSO6fHSVUg","New York Fried Chicken & Our Kitchen",43.75362,-79.54228,NA,3.7,3,15338.797230666,"021","Humber Summit","Other","East Asian","Single Location"
"Bo9uuPiAsq_z02eb87N41g","Sushi Legend",43.7906163405589,-79.365949574113,"High",3.6,283,16761.2054649529,"048","Hillcrest Village","Bar","East Asian","Single Location"
"k9gaDDBYOOdVn0dfEMSntw","Crane Express",43.76251,-79.22596,NA,4,4,20451.8193797694,"141","Golfdale-Cedarbrae-Woburn","Other","East Asian","Small Chain"
"KK7H1bVOMAJnDqMhBv2zpA","Chung Moi Chinese Restaurant",43.7324399,-79.26944,"Medium",3.9,70,15640.2686003646,"125","Ionview","Other","East Asian","Single Location"
"Om6lrGh8jjgYgLox1dNSFQ","Teriyaki Experience",43.7831718791171,-79.252817225959,NA,3.8,6,20489.7786848211,"128","Agincourt South-Malvern West","Other","East Asian","Small Chain"
"HIlocHRZaMUucOFK-cxukg","Simply Kitchen",43.7810258,-79.2474109,NA,3.7,3,20596.8091985793,"142","Woburn North","Other","East Asian","Single Location"
"emyCP3Ry2SbpNrwRAtm9PQ","Pyung Won House",43.77941,-79.415798,"Medium",2.5,83,14902.362324726,"037","Willowdale West","Other","East Asian","Single Location"
"I9XqZhIwBSWecIewm4p49Q","ADDA Bengali Kitchen and Catering",43.69397,-79.27756,NA,4.5,21,12828.1828677352,"121","Oakridge","Other","South Asian","Single Location"
"CL1wZ2PuzUXG6PzjRZQICw","Ghoroaa Restaurant",43.69072,-79.29136,"Low",3.6,25,11663.3970347553,"061","Taylor-Massey","Other","South Asian","Single Location"
"ktf_QNZaJ1IvnXrncZCQqw","Indian Biriyani House",43.65497,-79.38648,"Low",2.6,78,3061.00207439531,"170","Yonge-Bay Corridor","Other","South Asian","Single Location"
"AB8iyTHUEC7WCsoKWv49aQ","Masala King",43.70549,-79.25228,NA,4.1,10,15206.3529155521,"122","Birchcliffe-Cliffside","Other","South Asian","Single Location"
"LsQLGpis4hTqusAsqE28YQ","Dhaka Biryani House",43.69234,-79.28247,NA,2.8,4,12387.3556555796,"121","Oakridge","Other","South Asian","Single Location"
"D9IvgZeBD2qFfhIRbOcBFQ","Cafe D Taj",43.69397,-79.2775599,"Medium",4,15,12828.1828677352,"121","Oakridge","Other","South Asian","Single Location"
"XE1DgD6as8UHpmz0XK45qg","Premium Sweets",43.7224684256342,-79.2889939299142,NA,3.7,46,13714.2790805528,"120","Clairlea-Birchmount","Brunch/Breakfast","South Asian","Small Chain"
"L_QLIazGQUSJt6oEU_ZGMQ","Ruposhi Bangla Restaurant",43.752476,-79.26217,NA,4,4,17515.8104822406,"156","Bendale-Glen Andrew","Other","South Asian","Single Location"
"awpWHkiAHA5udxDwV7d7Zg","Adi Biryani & Kabab House",43.7072792,-79.2695618,NA,3.5,4,14114.1192392332,"120","Clairlea-Birchmount","Other","South Asian","Single Location"
"9pp4WAPcvgwA_3FsHmMXBA","Chawk Bazar South Asian Eatery",43.74264,-79.3083599,"Medium",3.5,55,14174.1375456647,"119","Wexford/Maryvale","Other","South Asian","Single Location"
"GzmCPRr0sZHtkbYunG8WtA","Ghoroaa Classic",43.69444,-79.27537,NA,2.4,5,13006.3406477765,"121","Oakridge","Other","South Asian","Single Location"
"wJaT_knXpP549fO0VIvsCw","Al-Mani Grill and Biryani",43.6889,-79.2995,NA,2.4,8,10989.1541247213,"062","East End-Danforth","Other","South Asian","Single Location"
"LG57WrTcnPeuTy6aJy3IYw","Premium Sweets",43.7435481,-79.2177143,"Medium",2.6,5,19730.2323137161,"139","Scarborough Village","Cafe/Bakery","South Asian","Small Chain"
"RyDiwx4xD3Lx8sWHx1aFlQ","Smoque N' Bones",43.6457027819391,-79.4107432752393,"Medium",3.8,439,924.293636554646,"162","West Queen West","Bar","North American","Small Chain"
"N0dQQLb4R0ACN-bacCQTKg","Favorites",43.6473606954857,-79.4201145725201,NA,4.1,50,270.2748731167,"081","Trinity-Bellwoods","Bar","East Asian","Single Location"
"TqMTY6xTHThm0C7J1pJ7Aw","Pig Out BBQ",43.66317,-79.40253,"Medium",4,112,2525.90531484049,"079","University","Bar","North American","Single Location"
"QA30Lo1NlV8SjnkmEkd1-A","Daldongnae Korean BBQ - Christie",43.664348,-79.415688,"High",4.4,116,2163.43349919448,"095","Annex","Bar","East Asian","Single Location"
"nrUoS2wgmJ1LSkFfSlOjvg","Bonimi",43.64513,-79.52041,"Medium",4.5,51,7907.10214147993,"016","Stonegate-Queensway","Cafe/Bakery","European","Single Location"
"RXKFjyJ3X7_WCl5KC4lDhw","Daldongnae Korean BBQ - Dundas Square",43.658244,-79.381345,NA,4.3,56,3570.6029401757,"168","Downtown Yonge East","Bar","East Asian","Single Location"
"OZfhA7YFdXpuec9delNGpg","A BBQ House",43.66709,-79.385695,NA,4.8,6,3796.60832167384,"169","Bay-Cloverhill","Bar","Other","Single Location"
"qR4EIktJfQKc4rnKgBzvtw","Gyubee Japanese Grill - Bloor",43.66716,-79.40047,"High",4.2,353,2970.5402306689,"079","University","Bar","East Asian","Single Location"
"vvapae5E4fnZXWG8Wylzyw","Gyubee Japanese Grill - Dundas",43.6551427,-79.3857634,"High",4.2,262,3121.87707637384,"170","Yonge-Bay Corridor","Bar","East Asian","Single Location"
"wSojc-y-d7MWiGWdy8deCg","Barque Smokehouse",43.6480097,-79.4496592,"Medium",3.9,553,2225.31024113165,"086","Roncesvalles","Bar","Other","Single Location"
"QX5Y_BIxlMG3B3vV1zx1Gw","Cherry Street BBQ",43.6456,-79.35229,"Medium",3.9,221,5626.64359633405,"070","South Riverdale","Bar","Other","Single Location"
"FvjimdPd4hMEcjWIimsbgA","Good Brothers BBQ",43.6532693562806,-79.3969745587187,NA,4.3,19,2209.02355482968,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"FhZaBOpSqf0pQmsEYxUPyg","Zakkushi on Queen West",43.647115,-79.405517,"High",4.4,63,1356.98780790367,"081","Trinity-Bellwoods","Bar","East Asian","Single Location"
"X7R84JGGwrpEqm9h2rOXdA","Hello Cupbop",43.6538385319017,-79.3951393291354,NA,4.5,6,2369.66481163894,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"ct1BldgnOvR_iF8fVLD6hA","Smoque N' Bones",43.6561129204886,-79.3937432393432,NA,4,24,2579.13371380208,"078","Kensington-Chinatown","Bar","North American","Small Chain"
"dg5hk2uYsxrcLs7St66C_A","Mapo Korean BBQ",43.6639221406138,-79.4177539,"Medium",4.1,79,2083.05984124938,"095","Annex","Bar","East Asian","Single Location"
"6mUidMn4-TEj3_-LD3lsSQ","St. Matthew's BBQ Chicken",43.68209,-79.46899,"Medium",4.4,33,5545.25308032641,"110","Keelesdale-Eglinton West","Bar","European","Single Location"
"4BPxSdtChFilKRjbDR-k9Q","The Backyard Smokehouse",43.6750778706599,-79.4067638772985,NA,3.7,26,3519.34150323927,"095","Annex","Bar","Other","Single Location"
"WsrsfgYl-Rrz6D2zBNCn_w","Taisho Japanese Grill",43.6559052477579,-79.3931938253142,NA,4.1,40,2608.1367370432,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"fQwB9Z98YEhkJit7c3z51A","The Carbon Bar",43.653088,-79.374829,"High",3.9,440,3905.53737828438,"168","Downtown Yonge East","Bar","North American","Small Chain"
"MHRv_rT0JBjIoWB-CcGMCg","Mapo Pocha Soju Bar",43.6640448,-79.4167613602252,NA,4.5,8,2111.6641951266,"095","Annex","Bar","East Asian","Single Location"
"QrUNtCTca7HbF_t82xs8Ig","Thong Lor",43.6670164571294,-79.381284378469,NA,5,3,4072.89276208974,"167","Church-Wellesley","Bar","East Asian","Single Location"
"QABMhiuARzojyPYCATc2Pw","Dukes Refresher",43.648542,-79.372899,"Medium",4.3,18,3982.76252985557,"166","St Lawrence-East Bayfront-The Islands","Bar","North American","Single Location"
"8VHLeEC7kH6nwn1HnqwMKQ","Dang Smoke BBQ",43.6617164611816,-79.3908462524414,"Low",4.8,12,3230.68280172305,"169","Bay-Cloverhill","Bar","Other","Single Location"
"xDmVyd_xl0Hsf3hFmYwrHg","Beach Hill Smokehouse",43.68409,-79.3005,"Medium",4.3,164,10699.255870156,"062","East End-Danforth","Cafe/Bakery","Other","Small Chain"
"DLkaSKMoeeQO-_1C_lzh2A","Bairrada Churrasqueira Grill",43.65329,-79.42868,"Medium",3.2,135,1013.87138876714,"083","Dufferin Grove","Bar","European","Small Chain"
"dfqLhdQY9e6EiXMk9t-8WQ","Martins Churrasqueira",43.6665079966188,-79.497883,NA,3.6,17,6520.60742954756,"111","Rockcliffe-Smythe","Cafe/Bakery","European","Single Location"
"InS3fIio8ktbWUhgO3ZuIw","Beach Hill Smokehouse",43.6515982309058,-79.4749065842065,NA,4.5,14,4293.06069285864,"088","High Park North","Bar","Other","Small Chain"
"gvM3YlaP8HWenylTkGFYUw","Toronto Island BBQ & Beer",43.6233516,-79.3786292,"Medium",2.7,52,4284.7624438075,"166","St Lawrence-East Bayfront-The Islands","Bar","Other","Single Location"
"tX6kAoxMCJjLU5BikGpUdA","Stop BBQ Chicken",43.66585,-79.43811,"Low",4.1,16,2601.46557171249,"171","Junction-Wallace Emerson","Bar","European","Single Location"
"m4veInBYwqlm49Hbj5rE6g","Mr Yes Noodlebar",43.6573187287276,-79.4002665,NA,3.3,4,2203.90591749916,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"CY3N_T_35gqOXkwQbSeSTA","Hong Fatt B-B-Q",43.6532,-79.39585,"Low",3.9,65,2288.25031816227,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"NOIXp-AUbEGN-3mgtDGITA","Havana Sanguich",43.6500663,-79.3913874,NA,4.6,16,2533.35910539122,"078","Kensington-Chinatown","Bar","Latin American","Single Location"
"xdcUdYGDb0oGZvRamlUyxw","New Lanzhou Noodle Restaurant",43.6557856913438,-79.3937187641859,NA,4,4,2564.40887086138,"078","Kensington-Chinatown","Bar","Other","Single Location"
"E3fK-R2ShkZc6tIta_3pbw","Rui's  BBQ",43.6826,-79.46472,"Low",4.2,17,5360.26875567947,"110","Keelesdale-Eglinton West","Bar","European","Single Location"
"j8bZqp-LVDLd19zIW3HaBA","Alpha’s Shawarma",43.6473362,-79.404599,NA,4.5,30,1434.1560851269,"081","Trinity-Bellwoods","Bar","Mediterranean","Single Location"
"gWainRDwQaDg7YRZAaotdw","Kasai Grill House",43.65532,-79.41615,"Medium",3.6,80,1198.44812231252,"080","Palmerston-Little Italy","Bar","East Asian","Single Location"
"a_2yshMTGJIBRvSrQJzl0A","Dave's Genuine Deli",43.6471980613827,-79.3994129446029,NA,3.3,4,1845.60976805373,"164","Wellington Place","Bar","Other","Single Location"
"kmTPecVJV-1aEP1rapNDGw","Churrasqueira Martins",43.680761,-79.473499,"Medium",3.5,87,5692.93300613893,"110","Keelesdale-Eglinton West","Bar","European","Single Location"
"NsYGSuyIhl5e7E12N5QXJA","Omiwol",43.7709,-79.33207,NA,4.5,12,15718.0432257481,"053","Henry Farm","Bar","East Asian","Single Location"
"ALkOqlWODyxPg5VSp0HLrg","Zakkushi On Carlton",43.66343,-79.37062,"High",4,352,4606.0571133018,"073","Moss Park","Bar","East Asian","Single Location"
"G7lpRqDIIKiDoHCu-UPNDA","Honestly Good",43.6117498085079,-79.5574985,NA,4.5,6,11515.0861469931,"159","Etobicoke City Centre","Bar","Other","Single Location"
"WdB_1TDZanjfBcT2Xj5Ljg","Boo Radley's Junction Bar and Grill",43.66614,-79.45028,"Medium",3.4,50,3215.31980972784,"171","Junction-Wallace Emerson","Bar","Other","Single Location"
"AR-ewpzqQnx0NYxZo72Wow","Mix2 Grill & Hot Pot",43.65375,-79.39568,NA,3.7,43,2318.92889878274,"078","Kensington-Chinatown","Bar","Other","Single Location"
"OllK5_S-7svgSwbUfx1xYA","King's Noodle Restaurant",43.6531,-79.3985,"Medium",3.3,465,2086.16145023867,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"A1t8v4bWahSC4TrVTiy1XA","Benny’s Barbecue",43.7104385970068,-79.3989319102005,NA,4.1,28,7463.07520356578,"173","North Toronto","Bar","Other","Single Location"
"7EZGYd_9PXWfRu04-vzKKA","Pita Land",43.66528,-79.40358,"Medium",4.5,15,2671.14641950381,"079","University","Bar","Middle Eastern","Large Chain"
"UWUP5urWlEuZKb1YMshiSg","Lee Yakiniku",43.773455,-79.414284,NA,3.3,27,14244.1049616571,"037","Willowdale West","Bar","East Asian","Single Location"
"2Q89PhkcyT9uZnQORmqMKg","House of Gourmet",43.65336,-79.39718,"Medium",3.5,470,2195.4428844974,"078","Kensington-Chinatown","Bar","Other","Single Location"
"fiLcl_-nQAq0LSGdviznJA","Long Time No See",43.65318,-79.39524,"Medium",3.2,21,2334.21940553069,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"o6QjaJh73eOSWu7wwc8k_g","Zao Bar And Grill",43.65318,-79.39524,NA,4.3,3,2334.22345814083,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"ZGtv3ROGb2TqZil9Ptek3A","Churrasco of St Lawrence",43.6490099,-79.37184,"Low",3.9,45,4081.64658609712,"166","St Lawrence-East Bayfront-The Islands","Bar","Other","Single Location"
"0LkgwaTMvYaU2V0JDRNOjQ","Scotty Bons Caribbean Grill",43.6225455993286,-79.5213967268691,NA,4.3,10,8378.32309433522,"159","Etobicoke City Centre","Bar","Latin American","Small Chain"
"Sc4pUTYgI7FQb1i8aa0csg","Churrasco of St Clair",43.68155,-79.42527,"Medium",3.4,50,4019.61088164117,"094","Wychwood","Bar","European","Single Location"
"6hkHrWb82XfJdZ-SJmCKCg","Wok & Roast Chinese BBQ",43.66505,-79.35218,"Low",3.4,111,6044.61774845514,"070","South Riverdale","Bar","East Asian","Single Location"
"9baxxLTKt6gBlqBjY4AUNg","Smokeshow BBQ & Brew",43.7071776,-79.3900127,NA,2.4,21,7333.99993023741,"174","South Eglinton-Davisville","Bar","Other","Single Location"
"0JCXUSE0f0SExGnVWuQWbQ","Flame & Smoke",43.6515921,-79.4040568,NA,3.3,3,1612.59263527291,"078","Kensington-Chinatown","Bar","Other","Single Location"
"Rex5_2j_ao7XF9wx8nT7rA","Bbq Chicken and Pub",43.677933263403,-79.3491759896278,NA,4.6,7,6896.40325366287,"068","North Riverdale","Bar","Other","Single Location"
"tGBeFfwXCUZOsb0YWiMWIA","Ka Chi Korean Restaurant",43.65447,-79.39933,"Low",3.7,160,2092.85156117272,"078","Kensington-Chinatown","Bar","East Asian","Single Location"
"EKeck5myBgPqy2ShyGEjHw","AAA Bar",43.65178,-79.37272,"Medium",3.5,127,4034.1570119257,"168","Downtown Yonge East","Bar","Other","Single Location"
"nktQ_aBRp5CmVOkXR0Mz1g","Arisu Korean BBQ & Sushi",43.6651,-79.41265,"Medium",3.4,238,2311.59787791297,"095","Annex","Bar","East Asian","Single Location"
"9LimxWLM3URfrCcQsUJ3yg","Breakwall BBQ",43.6693242,-79.304498,"Medium",4.1,71,9835.30572424201,"063","The Beaches","Bar","North American","Single Location"
"08eeGaILD8rg93S1x-p-ow","Lung Tung Bbq Food",43.78537,-79.27748,"Low",4.3,23,19350.52539905,"128","Agincourt South-Malvern West","Bar","Other","Single Location"
